no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541849;40;59.0756;N;5;28.7659;W;11;2715;18119;518;694;655;129.76168
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;541950;40;59.0754;N;5;28.7686;W;-146;2833;18301;592;658;651;129.94712
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542051;40;59.0751;N;5;28.7713;W;251;3121;18777;593;463;649;130.2328
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542152;40;59.0751;N;5;28.774;W;-174;3351;19051;627;445;639;130.45501
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542254;40;59.0749;N;5;28.7768;W;-72;3195;19627;613;290;633;130.43571
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542354;40;59.0747;N;5;28.7795;W;-198;3630;20761;619;67;653;130.71261
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542455;40;59.0744;N;5;28.7822;W;132;3800;20930;590;-189;634;131.47723
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542557;40;59.0744;N;5;28.785;W;-116;4005;21218;512;-128;564;130.86772
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542657;40;59.0742;N;5;28.7877;W;169;3958;20994;461;-32;491;131.26364
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542758;40;59.0737;N;5;28.7903;W;105;3831;21090;393;-76;460;131.19726
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542860;40;59.0734;N;5;28.793;W;355;3603;20772;392;-39;465;130.96061
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;542961;40;59.0732;N;5;28.7957;W;417;3812;20683;352;-5;444;131.17277
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543063;40;59.0727;N;5;28.7983;W;137;3544;19835;381;94;456;130.78967
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543163;40;59.0725;N;5;28.8007;W;370;3302;19649;392;-29;481;131.26646
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543264;40;59.072;N;5;28.8033;W;280;3176;19164;424;-63;504;130.78434
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543366;40;59.0712;N;5;28.8056;W;421;3210;18774;493;-112;522;131.14115
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543466;40;59.0708;N;5;28.8078;W;395;3423;19489;521;-71;529;131.05238
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543567;40;59.07;N;5;28.8099;W;531;3103;18941;534;-104;567;131.05384
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543669;40;59.0693;N;5;28.8121;W;474;3080;19426;543;-193;586;130.90446
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543769;40;59.0686;N;5;28.8144;W;183;3163;19802;591;-134;633;131.5644
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543870;40;59.0676;N;5;28.8166;W;533;3293;19921;571;-118;615;131.05384
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;543971;40;59.0668;N;5;28.8188;W;462;3793;20294;590;5;585;131.43846
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544072;40;59.0664;N;5;28.821;W;566;3371;19960;592;75;591;131.37712
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544174;40;59.0664;N;5;28.8234;W;486;3393;20301;521;158;605;131.27789
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544274;40;59.0664;N;5;28.8257;W;731;3329;19780;511;287;662;131.01809
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544375;40;59.0661;N;5;28.8281;W;735;3675;20094;458;451;694;131.63516
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544477;40;59.0659;N;5;28.8304;W;463;3544;19817;425;742;700;131.44178
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544577;40;59.0659;N;5;28.8327;W;470;3231;19631;369;837;733;131.86685
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544678;40;59.0656;N;5;28.8351;W;28;3328;20057;374;909;790;131.96682
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544780;40;59.0651;N;5;28.8374;W;502;3546;20218;340;826;830;132.2219
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544881;40;59.0649;N;5;28.8397;W;108;3556;19808;264;825;868;132.05007
no;3;izquierda;normal;normal;si;sobre;2/4/2025;09:40;544983;40;59.0644;N;5;28.8419;W;451;3162;19425;236;789;902;133.12973
